product_id,date,store_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,stockout_risk,lead_time_demand,safety_stock,reorder_point,target_stock,recommended_order,stock_cover_days,stockout_probability,ml_risk,status
P1675,2025-11-06,S19,459,16,9,83,No,High,Yes,144,176.6,320.6,432.6,0.0,28.69,62.35,Medium,Healthy
P1676,2025-11-07,S17,178,44,6,76,No,Medium,No,264,148.84,412.84,720.84,542.84,4.05,46.31,Medium,Critical - Reorder Now
P1677,2025-11-08,S5,420,77,13,98,Yes,Medium,No,1001,197.58,1198.58,1737.58,1317.58,5.45,22.05,Low,Critical - Reorder Now
P1678,2025-11-09,S4,400,80,3,85,Yes,Low,No,240,101.02,341.02,901.02,501.02,5.0,11.67,Low,Low Stock
P1679,2025-11-10,S10,185,94,6,63,Yes,Medium,No,564,157.48,721.48,1379.48,1194.48,1.97,31.89,Low,Critical - Reorder Now
P1680,2025-11-11,S17,470,77,13,71,No,Medium,No,1001,223.98,1224.98,1763.98,1293.98,6.1,43.87,Medium,Critical - Reorder Now
P1681,2025-11-12,S10,217,14,10,60,No,High,No,140,205.88,345.88,443.88,226.88,15.5,20.82,Low,Critical - Reorder Now
P1682,2025-11-13,S17,412,100,6,80,No,Low,Yes,600,146.19,746.19,1446.19,1034.19,4.12,62.91,Medium,Critical - Reorder Now
P1683,2025-11-14,S20,416,102,5,78,Yes,High,Yes,510,134.66,644.66,1358.66,942.66,4.08,71.3,High,Critical - Reorder Now
P1684,2025-11-15,S5,315,52,2,80,No,Low,No,104,84.4,188.4,552.4,237.4,6.06,16.09,Low,Low Stock
P1685,2025-11-16,S2,474,24,10,77,Yes,High,No,240,191.3,431.3,599.3,125.3,19.75,16.8,Low,Low Stock
P1686,2025-11-17,S6,216,43,10,62,Yes,Medium,Yes,430,204.17,634.17,935.17,719.17,5.02,68.63,Medium,Critical - Reorder Now
P1687,2025-11-18,S2,119,64,2,91,No,Low,No,128,80.18,208.18,656.18,537.18,1.86,33.5,Low,Critical - Reorder Now
P1688,2025-11-19,S13,438,70,7,69,Yes,Low,No,490,165.79,655.79,1145.79,707.79,6.26,10.97,Low,Critical - Reorder Now
P1689,2025-11-20,S11,393,69,2,99,Yes,Low,No,138,77.11,215.11,698.11,305.11,5.7,12.08,Low,Low Stock
P1690,2025-11-21,S11,174,55,12,74,No,Low,No,660,212.38,872.38,1257.38,1083.38,3.16,32.52,Low,Critical - Reorder Now
P1691,2025-11-22,S16,22,40,6,64,Yes,High,No,240,156.82,396.82,676.82,654.82,0.55,11.97,Low,Critical - Reorder Now
P1692,2025-11-23,S11,212,28,5,63,Yes,High,Yes,140,143.76,283.76,479.76,267.76,7.57,60.25,Medium,Critical - Reorder Now
P1693,2025-11-24,S19,404,31,4,87,Yes,Low,No,124,115.56,239.56,456.56,52.56,13.03,56.75,Medium,Low Stock
P1694,2025-11-25,S15,234,6,7,63,No,Low,No,42,170.1,212.1,254.1,20.1,39.0,41.57,Medium,Low Stock
P1695,2025-11-26,S16,12,35,8,74,No,Low,Yes,280,173.41,453.41,698.41,686.41,0.34,57.1,Medium,Critical - Reorder Now
P1696,2025-11-27,S11,100,61,4,76,Yes,High,No,244,121.53,365.53,792.53,692.53,1.64,16.16,Low,Critical - Reorder Now
P1697,2025-11-28,S16,416,82,1,62,No,Low,No,82,64.56,146.56,720.56,304.56,5.07,15.9,Low,Low Stock
P1698,2025-11-29,S8,23,70,1,69,Yes,Low,No,70,62.66,132.66,622.66,599.66,0.33,53.18,Medium,Critical - Reorder Now
P1699,2025-11-30,S4,363,33,1,82,No,Low,No,33,59.14,92.14,323.14,0.0,11.0,15.95,Low,Healthy
P1700,2025-12-01,S8,10,19,11,77,No,High,No,209,200.64,409.64,542.64,532.64,0.53,40.47,Medium,Critical - Reorder Now
P1701,2025-12-02,S4,272,16,1,60,No,Medium,No,16,65.11,81.11,193.11,0.0,17.0,24.69,Low,Overstock
P1702,2025-12-03,S3,451,105,5,94,No,Medium,Yes,525,124.96,649.96,1384.96,933.96,4.3,70.21,High,Critical - Reorder Now
P1703,2025-12-04,S3,430,32,4,90,No,High,No,128,113.94,241.94,465.94,35.94,13.44,21.09,Low,Low Stock
P1704,2025-12-05,S18,280,88,13,60,No,Medium,No,1144,234.74,1378.74,1994.74,1714.74,3.18,49.99,Medium,Critical - Reorder Now
P1705,2025-12-06,S19,93,107,14,62,No,Low,Yes,1498,241.57,1739.57,2488.57,2395.57,0.87,56.04,Medium,Critical - Reorder Now
P1706,2025-12-07,S19,200,28,9,62,No,Low,No,252,193.69,445.69,641.69,441.69,7.14,47.63,Medium,Critical - Reorder Now
P1707,2025-12-08,S5,20,25,3,96,No,High,No,75,95.85,170.85,345.85,325.85,0.8,12.89,Low,Critical - Reorder Now
P1708,2025-12-09,S18,339,14,14,78,No,High,No,196,225.33,421.33,519.33,180.33,24.21,8.14,Low,Critical - Reorder Now
P1709,2025-12-10,S10,466,114,7,88,Yes,Medium,Yes,798,152.16,950.16,1748.16,1282.16,4.09,57.1,Medium,Critical - Reorder Now
P1710,2025-12-11,S6,210,82,11,84,Yes,Medium,No,902,194.34,1096.34,1670.34,1460.34,2.56,50.08,Medium,Critical - Reorder Now
P1711,2025-12-12,S1,139,105,8,92,No,Low,Yes,840,159.59,999.59,1734.59,1595.59,1.32,84.85,High,Critical - Reorder Now
P1712,2025-12-13,S5,292,22,6,95,No,High,No,132,136.22,268.22,422.22,130.22,13.27,19.45,Low,Low Stock
P1713,2025-12-14,S9,297,92,12,88,No,Medium,No,1104,199.22,1303.22,1947.22,1650.22,3.23,9.28,Low,Critical - Reorder Now
P1714,2025-12-15,S12,400,18,13,85,Yes,Medium,No,234,210.29,444.29,570.29,170.29,22.22,21.49,Low,Critical - Reorder Now
P1715,2025-12-16,S14,100,38,10,63,Yes,Low,No,380,203.31,583.31,849.31,749.31,2.63,16.23,Low,Critical - Reorder Now
P1716,2025-12-17,S2,303,62,13,73,No,Low,Yes,806,222.03,1028.03,1462.03,1159.03,4.89,60.25,Medium,Critical - Reorder Now
P1717,2025-12-18,S17,358,80,1,86,No,Low,No,80,58.05,138.05,698.05,340.05,4.47,14.5,Low,Low Stock
P1718,2025-12-19,S14,27,26,8,92,Yes,Low,No,208,159.59,367.59,549.59,522.59,1.04,17.19,Low,Critical - Reorder Now
P1719,2025-12-20,S13,40,74,10,81,No,Medium,No,740,187.87,927.87,1445.87,1405.87,0.54,20.19,Low,Critical - Reorder Now
P1720,2025-12-21,S9,354,40,3,62,No,High,No,120,111.83,231.83,511.83,157.83,8.85,30.47,Low,Low Stock
P1721,2025-12-22,S15,302,49,8,82,No,High,Yes,392,167.27,559.27,902.27,600.27,6.16,68.44,Medium,Critical - Reorder Now
P1722,2025-12-23,S15,495,40,12,80,No,Low,Yes,480,206.74,686.74,966.74,471.74,12.38,59.07,Medium,Critical - Reorder Now
P1723,2025-12-24,S11,145,26,4,82,No,Low,Yes,104,118.28,222.28,404.28,259.28,5.58,61.86,Medium,Critical - Reorder Now
P1724,2025-12-25,S16,255,82,8,63,No,Medium,No,656,181.85,837.85,1411.85,1156.85,3.11,18.8,Low,Critical - Reorder Now
P1725,2025-12-26,S17,461,84,11,80,No,Low,Yes,924,197.94,1121.94,1709.94,1248.94,5.49,51.58,Medium,Critical - Reorder Now
P1726,2025-12-27,S4,226,65,1,96,Yes,High,Yes,65,55.34,120.34,575.34,349.34,3.48,63.81,Medium,Low Stock
P1727,2025-12-28,S1,235,104,3,90,No,Low,No,312,98.67,410.67,1138.67,903.67,2.26,26.98,Low,Critical - Reorder Now
P1728,2025-12-29,S8,360,60,6,80,Yes,High,No,360,146.19,506.19,926.19,566.19,6.0,18.36,Low,Critical - Reorder Now
P1729,2025-12-30,S17,379,93,9,85,Yes,Low,No,837,174.97,1011.97,1662.97,1283.97,4.08,22.14,Low,Critical - Reorder Now
P1730,2025-12-31,S3,454,100,2,94,No,Low,No,200,79.03,279.03,979.03,525.03,4.54,26.56,Low,Low Stock
P1731,2026-01-01,S20,488,37,11,97,No,High,No,407,182.64,589.64,848.64,360.64,13.19,21.81,Low,Critical - Reorder Now
P1732,2026-01-02,S15,12,49,1,83,No,Medium,No,49,58.87,107.87,450.87,438.87,0.24,20.14,Low,Critical - Reorder Now
P1733,2026-01-03,S15,209,40,10,70,No,Medium,No,400,197.3,597.3,877.3,668.3,5.22,44.32,Medium,Critical - Reorder Now
P1734,2026-01-04,S14,228,24,3,88,No,Low,No,72,99.61,171.61,339.61,111.61,9.5,15.15,Low,Low Stock
P1735,2026-01-05,S14,396,22,4,62,No,Low,Yes,88,129.13,217.13,371.13,0.0,18.0,70.19,High,Healthy
P1736,2026-01-06,S2,99,42,11,60,No,High,Yes,462,215.93,677.93,971.93,872.93,2.36,72.63,High,Critical - Reorder Now
P1737,2026-01-07,S13,30,71,5,78,Yes,High,No,355,134.66,489.66,986.66,956.66,0.42,15.72,Low,Critical - Reorder Now
P1738,2026-01-08,S14,385,27,3,81,Yes,Low,No,81,102.9,183.9,372.9,0.0,14.26,24.76,Low,Healthy
P1739,2026-01-09,S19,15,100,13,73,No,High,No,1300,222.03,1522.03,2222.03,2207.03,0.15,24.61,Low,Critical - Reorder Now
P1740,2026-01-10,S7,136,113,10,73,No,Medium,No,1130,194.73,1324.73,2115.73,1979.73,1.2,24.0,Low,Critical - Reorder Now
P1741,2026-01-11,S3,328,20,11,75,No,Medium,Yes,220,202.44,422.44,562.44,234.44,16.4,62.14,Medium,Critical - Reorder Now
P1742,2026-01-12,S15,165,63,2,92,No,High,No,126,79.8,205.8,646.8,481.8,2.62,12.63,Low,Critical - Reorder Now
P1743,2026-01-13,S14,458,73,2,72,No,High,No,146,87.47,233.47,744.47,286.47,6.27,9.4,Low,Low Stock
P1744,2026-01-14,S11,309,72,7,97,No,High,No,504,145.7,649.7,1153.7,844.7,4.29,19.66,Low,Critical - Reorder Now
P1745,2026-01-15,S15,439,25,9,71,No,Medium,Yes,225,186.37,411.37,586.37,147.37,17.56,68.63,Medium,Low Stock
P1746,2026-01-16,S13,469,108,10,97,Yes,Low,Yes,1080,174.14,1254.14,2010.14,1541.14,4.34,62.27,Medium,Critical - Reorder Now
P1747,2026-01-17,S18,480,119,2,98,Yes,High,No,238,77.5,315.5,1148.5,668.5,4.03,18.06,Low,Low Stock
P1748,2026-01-18,S6,99,82,7,92,Yes,High,No,574,149.29,723.29,1297.29,1198.29,1.21,55.28,Medium,Critical - Reorder Now
P1749,2026-01-19,S3,108,107,7,92,No,High,Yes,749,149.29,898.29,1647.29,1539.29,1.01,83.93,High,Critical - Reorder Now
P1750,2026-01-20,S19,342,99,11,88,Yes,Low,Yes,1089,190.74,1279.74,1972.74,1630.74,3.45,68.92,Medium,Critical - Reorder Now
P1751,2026-01-21,S15,172,82,7,64,No,High,No,574,169.38,743.38,1317.38,1145.38,2.1,24.9,Low,Critical - Reorder Now
P1752,2026-01-22,S5,236,74,3,65,No,High,No,222,110.42,332.42,850.42,614.42,3.19,11.99,Low,Critical - Reorder Now
P1753,2026-01-23,S10,161,16,12,90,Yes,Medium,Yes,192,197.34,389.34,501.34,340.34,10.06,68.13,Medium,Critical - Reorder Now
P1754,2026-01-24,S7,392,20,7,75,Yes,High,No,140,161.49,301.49,441.49,49.49,19.6,19.74,Low,Low Stock
P1755,2026-01-25,S17,215,85,1,90,No,Medium,No,85,56.97,141.97,736.97,521.97,2.53,8.89,Low,Low Stock
P1756,2026-01-26,S7,263,113,10,84,No,Low,No,1130,185.29,1315.29,2106.29,1843.29,2.33,24.06,Low,Critical - Reorder Now
P1757,2026-01-27,S12,262,91,1,92,No,High,No,91,56.43,147.43,784.43,522.43,2.88,30.99,Low,Low Stock
P1758,2026-01-28,S17,291,18,5,72,No,High,No,90,138.3,228.3,354.3,63.3,16.17,8.56,Low,Low Stock
P1759,2026-01-29,S13,273,65,2,69,No,Medium,No,130,88.62,218.62,673.62,400.62,4.2,26.35,Low,Low Stock
P1760,2026-01-30,S20,2,75,9,83,No,Low,No,675,176.6,851.6,1376.6,1374.6,0.03,27.95,Low,Critical - Reorder Now
P1761,2026-01-31,S4,27,50,7,69,No,Low,No,350,165.79,515.79,865.79,838.79,0.54,18.46,Low,Critical - Reorder Now
P1762,2026-02-01,S10,325,36,4,90,No,Medium,No,144,113.94,257.94,509.94,184.94,9.03,23.41,Low,Low Stock
P1763,2026-02-02,S3,491,19,4,72,Yes,Low,No,76,123.7,199.7,332.7,0.0,25.84,36.07,Low,Overstock
P1764,2026-02-03,S9,427,48,2,62,No,Low,No,96,91.31,187.31,523.31,96.31,8.9,39.89,Low,Low Stock
P1765,2026-02-04,S13,148,21,5,93,No,Low,Yes,105,125.56,230.56,377.56,229.56,7.05,49.66,Medium,Critical - Reorder Now
P1766,2026-02-05,S18,27,45,4,87,Yes,Low,No,180,115.56,295.56,610.56,583.56,0.6,14.81,Low,Critical - Reorder Now
P1767,2026-02-06,S15,487,58,12,78,Yes,Low,No,696,208.62,904.62,1310.62,823.62,8.4,38.8,Low,Critical - Reorder Now
P1768,2026-02-07,S4,309,115,13,82,No,Low,No,1495,213.22,1708.22,2513.22,2204.22,2.69,18.25,Low,Critical - Reorder Now
P1769,2026-02-08,S15,437,48,1,91,Yes,Low,No,48,56.7,104.7,440.7,3.7,9.1,37.63,Low,Low Stock
P1770,2026-02-09,S2,64,102,12,72,Yes,Low,Yes,1224,214.26,1438.26,2152.26,2088.26,0.63,68.98,Medium,Critical - Reorder Now
P1771,2026-02-10,S15,355,9,8,92,No,High,No,72,159.59,231.59,294.59,0.0,39.44,12.8,Low,Overstock
P1772,2026-02-11,S8,20,113,3,93,No,Medium,No,339,97.26,436.26,1227.26,1207.26,0.18,32.65,Low,Critical - Reorder Now
P1773,2026-02-12,S8,251,31,14,92,No,Low,No,434,211.12,645.12,862.12,611.12,8.1,24.94,Low,Critical - Reorder Now
P1774,2026-02-13,S17,234,91,6,64,No,Medium,No,546,156.82,702.82,1339.82,1105.82,2.57,18.37,Low,Critical - Reorder Now
P1775,2026-02-14,S12,226,108,4,62,No,Low,No,432,129.13,561.13,1317.13,1091.13,2.09,14.34,Low,Critical - Reorder Now
P1776,2026-02-15,S19,12,82,9,66,No,Low,No,738,190.43,928.43,1502.43,1490.43,0.15,15.88,Low,Critical - Reorder Now
P1777,2026-02-16,S10,312,83,7,83,Yes,High,No,581,155.75,736.75,1317.75,1005.75,3.76,30.87,Low,Critical - Reorder Now
P1778,2026-02-17,S9,48,47,9,81,No,Medium,No,423,178.23,601.23,930.23,882.23,1.02,10.97,Low,Critical - Reorder Now
P1779,2026-02-18,S5,117,101,10,82,No,Medium,No,1010,187.01,1197.01,1904.01,1787.01,1.16,20.14,Low,Critical - Reorder Now
P1780,2026-02-19,S6,53,35,3,89,No,High,No,105,99.14,204.14,449.14,396.14,1.51,25.49,Low,Critical - Reorder Now
P1781,2026-02-20,S20,137,103,1,77,No,High,No,103,60.49,163.49,884.49,747.49,1.33,21.54,Low,Critical - Reorder Now
P1782,2026-02-21,S2,52,21,5,91,No,Medium,Yes,105,126.78,231.78,378.78,326.78,2.48,65.68,Medium,Critical - Reorder Now
P1783,2026-02-22,S13,43,96,3,66,No,Low,No,288,109.95,397.95,1069.95,1026.95,0.45,14.58,Low,Critical - Reorder Now
P1784,2026-02-23,S6,302,87,6,92,Yes,Low,No,522,138.21,660.21,1269.21,967.21,3.47,45.03,Medium,Critical - Reorder Now
P1785,2026-02-24,S5,52,114,8,64,No,Medium,No,912,181.08,1093.08,1891.08,1839.08,0.46,21.49,Low,Critical - Reorder Now
P1786,2026-02-25,S1,73,58,11,87,No,Low,No,638,191.64,829.64,1235.64,1162.64,1.26,13.8,Low,Critical - Reorder Now
P1787,2026-02-26,S6,45,66,13,67,No,High,No,858,227.9,1085.9,1547.9,1502.9,0.68,12.08,Low,Critical - Reorder Now
P1788,2026-02-27,S6,12,91,4,74,No,High,No,364,122.62,486.62,1123.62,1111.62,0.13,18.64,Low,Critical - Reorder Now
P1789,2026-02-28,S16,164,36,5,63,No,High,No,180,143.76,323.76,575.76,411.76,4.56,17.97,Low,Critical - Reorder Now
P1790,2026-03-01,S4,101,44,5,93,Yes,Medium,No,220,125.56,345.56,653.56,552.56,2.3,41.54,Medium,Critical - Reorder Now
P1791,2026-03-02,S11,279,17,4,64,Yes,Medium,Yes,68,128.04,196.04,315.04,36.04,16.41,65.33,Medium,Low Stock
P1792,2026-03-03,S9,257,88,4,92,No,Medium,No,352,112.85,464.85,1080.85,823.85,2.92,15.35,Low,Critical - Reorder Now
P1793,2026-03-04,S3,469,39,4,64,No,Low,No,156,128.04,284.04,557.04,88.04,12.03,35.2,Low,Low Stock
P1794,2026-03-05,S19,336,9,4,97,Yes,Medium,No,36,110.14,146.14,209.14,0.0,37.33,13.68,Low,Overstock
P1795,2026-03-06,S8,355,77,4,93,Yes,Medium,No,308,112.31,420.31,959.31,604.31,4.61,23.86,Low,Critical - Reorder Now
P1796,2026-03-07,S5,397,33,5,85,No,High,No,165,130.42,295.42,526.42,129.42,12.03,36.06,Low,Low Stock
P1797,2026-03-08,S4,137,74,2,60,No,Low,No,148,92.07,240.07,758.07,621.07,1.85,21.06,Low,Critical - Reorder Now
P1798,2026-03-09,S6,162,29,2,63,No,Low,Yes,58,90.92,148.92,351.92,189.92,5.59,63.56,Medium,Low Stock
P1799,2026-03-10,S2,408,99,9,98,Yes,High,No,891,164.39,1055.39,1748.39,1340.39,4.12,14.34,Low,Critical - Reorder Now
P1800,2026-03-11,S20,386,26,2,85,No,Low,No,52,82.48,134.48,316.48,0.0,14.85,18.3,Low,Overstock
P1801,2026-03-12,S11,110,70,6,92,Yes,Medium,No,420,138.21,558.21,1048.21,938.21,1.57,41.78,Medium,Critical - Reorder Now
P1802,2026-03-13,S4,101,49,2,92,No,Low,No,98,79.8,177.8,520.8,419.8,2.06,29.87,Low,Critical - Reorder Now
P1803,2026-03-14,S15,16,73,5,67,No,High,No,365,141.34,506.34,1017.34,1001.34,0.22,8.31,Low,Critical - Reorder Now
P1804,2026-03-15,S6,267,95,4,79,Yes,Low,No,380,119.9,499.9,1164.9,897.9,2.81,20.13,Low,Critical - Reorder Now
P1805,2026-03-16,S17,181,93,12,75,No,High,No,1116,211.44,1327.44,1978.44,1797.44,1.95,20.64,Low,Critical - Reorder Now
P1806,2026-03-17,S6,371,76,7,80,No,Medium,No,532,157.9,689.9,1221.9,850.9,4.88,26.97,Low,Critical - Reorder Now
P1807,2026-03-18,S19,23,5,7,85,No,Medium,No,35,154.31,189.31,224.31,201.31,4.6,14.25,Low,Critical - Reorder Now
P1808,2026-03-19,S2,28,88,13,82,No,High,No,1144,213.22,1357.22,1973.22,1945.22,0.32,21.9,Low,Critical - Reorder Now
P1809,2026-03-20,S15,170,48,6,77,Yes,Medium,Yes,288,148.18,436.18,772.18,602.18,3.54,73.41,High,Critical - Reorder Now
P1810,2026-03-21,S11,408,91,10,90,No,Medium,Yes,910,180.15,1090.15,1727.15,1319.15,4.48,26.48,Low,Critical - Reorder Now
P1811,2026-03-22,S8,227,100,5,71,No,Low,Yes,500,138.91,638.91,1338.91,1111.91,2.27,31.64,Low,Critical - Reorder Now
P1812,2026-03-23,S19,377,79,1,60,No,Medium,Yes,79,65.11,144.11,697.11,320.11,4.77,58.52,Medium,Low Stock
P1813,2026-03-24,S13,187,43,12,68,No,High,Yes,516,218.02,734.02,1035.02,848.02,4.35,57.97,Medium,Critical - Reorder Now
P1814,2026-03-25,S12,345,115,3,62,No,Medium,Yes,345,111.83,456.83,1261.83,916.83,3.0,61.87,Medium,Critical - Reorder Now
P1815,2026-03-26,S5,229,58,9,85,No,Low,Yes,522,174.97,696.97,1102.97,873.97,3.95,76.4,High,Critical - Reorder Now
P1816,2026-03-27,S6,320,92,14,68,No,High,No,1288,235.48,1523.48,2167.48,1847.48,3.48,14.19,Low,Critical - Reorder Now
P1817,2026-03-28,S4,339,79,1,75,Yes,Medium,No,79,61.04,140.04,693.04,354.04,4.29,32.13,Low,Low Stock
P1818,2026-03-29,S19,118,33,5,83,No,Medium,No,165,131.63,296.63,527.63,409.63,3.58,21.42,Low,Critical - Reorder Now
P1819,2026-03-30,S20,155,58,2,73,No,Medium,Yes,116,87.09,203.09,609.09,454.09,2.67,62.3,Medium,Critical - Reorder Now
P1820,2026-03-31,S1,271,94,4,62,Yes,High,No,376,129.13,505.13,1163.13,892.13,2.88,16.08,Low,Critical - Reorder Now
P1821,2026-04-01,S20,174,20,14,93,Yes,Low,No,280,210.11,490.11,630.11,456.11,8.7,16.95,Low,Critical - Reorder Now
P1822,2026-04-02,S17,464,103,14,92,No,High,Yes,1442,211.12,1653.12,2374.12,1910.12,4.5,69.63,Medium,Critical - Reorder Now
P1823,2026-04-03,S12,103,24,11,83,Yes,High,No,264,195.24,459.24,627.24,524.24,4.29,28.82,Low,Critical - Reorder Now
P1824,2026-04-04,S15,91,50,1,68,Yes,Low,No,50,62.94,112.94,462.94,371.94,1.82,39.98,Low,Critical - Reorder Now
P1825,2026-04-05,S1,185,71,3,72,No,High,No,213,107.13,320.13,817.13,632.13,2.61,15.5,Low,Critical - Reorder Now
P1826,2026-04-06,S14,459,69,10,61,Yes,High,No,690,205.03,895.03,1378.03,919.03,6.65,16.65,Low,Critical - Reorder Now
P1827,2026-04-07,S6,282,62,7,66,No,Medium,No,434,167.95,601.95,1035.95,753.95,4.55,18.74,Low,Critical - Reorder Now
P1828,2026-04-08,S5,180,57,10,80,No,High,No,570,188.73,758.73,1157.73,977.73,3.16,17.8,Low,Critical - Reorder Now
P1829,2026-04-09,S11,169,115,3,78,No,Medium,Yes,345,104.31,449.31,1254.31,1085.31,1.47,62.68,Medium,Critical - Reorder Now
P1830,2026-04-10,S4,186,5,4,84,No,High,Yes,20,117.19,137.19,172.19,0.0,37.2,63.53,Medium,Healthy
P1831,2026-04-11,S13,174,85,2,81,No,Medium,No,170,84.02,254.02,849.02,675.02,2.05,12.2,Low,Critical - Reorder Now
P1832,2026-04-12,S11,221,70,3,70,No,Medium,Yes,210,108.07,318.07,808.07,587.07,3.16,36.07,Low,Critical - Reorder Now
P1833,2026-04-13,S3,232,33,9,92,No,Medium,Yes,297,169.28,466.28,697.28,465.28,7.03,67.87,Medium,Critical - Reorder Now
P1834,2026-04-14,S1,161,88,3,91,No,Low,No,264,98.2,362.2,978.2,817.2,1.83,17.42,Low,Critical - Reorder Now
P1835,2026-04-15,S6,420,74,11,80,Yes,High,No,814,197.94,1011.94,1529.94,1109.94,5.68,25.39,Low,Critical - Reorder Now
P1836,2026-04-16,S18,133,12,5,98,No,High,Yes,60,122.53,182.53,266.53,133.53,11.08,13.95,Low,Critical - Reorder Now
P1837,2026-04-17,S10,390,33,2,79,No,High,No,66,84.78,150.78,381.78,0.0,11.82,6.04,Low,Healthy
P1838,2026-04-18,S5,479,116,4,67,No,Low,No,464,126.41,590.41,1402.41,923.41,4.13,20.27,Low,Critical - Reorder Now
P1839,2026-04-19,S10,223,55,12,96,No,Medium,No,660,191.7,851.7,1236.7,1013.7,4.05,10.71,Low,Critical - Reorder Now
P1840,2026-04-20,S12,152,37,13,68,No,High,Yes,481,226.92,707.92,966.92,814.92,4.11,36.14,Low,Critical - Reorder Now
P1841,2026-04-21,S2,32,7,7,84,No,Low,No,49,155.03,204.03,253.03,221.03,4.57,27.83,Low,Critical - Reorder Now
P1842,2026-04-22,S13,54,64,14,84,No,Low,No,896,219.24,1115.24,1563.24,1509.24,0.84,7.27,Low,Critical - Reorder Now
P1843,2026-04-23,S8,441,39,7,92,Yes,High,No,273,149.29,422.29,695.29,254.29,11.31,25.51,Low,Low Stock
P1844,2026-04-24,S2,6,73,12,61,No,Medium,Yes,876,224.59,1100.59,1611.59,1605.59,0.08,72.49,High,Critical - Reorder Now
P1845,2026-04-25,S20,243,95,3,78,No,Low,No,285,104.31,389.31,1054.31,811.31,2.56,36.46,Low,Critical - Reorder Now
P1846,2026-04-26,S1,312,112,5,79,No,High,No,560,134.06,694.06,1478.06,1166.06,2.79,9.77,Low,Critical - Reorder Now
P1847,2026-04-27,S5,125,80,1,88,Yes,Medium,Yes,80,57.51,137.51,697.51,572.51,1.56,63.81,Medium,Critical - Reorder Now
P1848,2026-04-28,S9,11,88,10,65,Yes,Low,No,880,201.59,1081.59,1697.59,1686.59,0.12,20.17,Low,Critical - Reorder Now
P1849,2026-04-29,S17,15,113,10,76,Yes,Low,Yes,1130,192.16,1322.16,2113.16,2098.16,0.13,68.53,Medium,Critical - Reorder Now
P1850,2026-04-30,S9,207,24,10,84,No,High,No,240,185.29,425.29,593.29,386.29,8.62,33.86,Low,Critical - Reorder Now
P1851,2026-05-01,S11,42,77,11,97,No,High,Yes,847,182.64,1029.64,1568.64,1526.64,0.55,63.53,Medium,Critical - Reorder Now
P1852,2026-05-02,S15,372,43,1,63,No,Medium,No,43,64.29,107.29,408.29,36.29,8.65,16.5,Low,Low Stock
P1853,2026-05-03,S6,483,8,5,89,No,High,No,40,127.99,167.99,223.99,0.0,60.38,27.85,Low,Overstock
P1854,2026-05-04,S3,460,119,13,79,No,High,No,1547,216.16,1763.16,2596.16,2136.16,3.87,25.45,Low,Critical - Reorder Now
P1855,2026-05-05,S17,134,23,10,62,No,Medium,No,230,204.17,434.17,595.17,461.17,5.83,21.6,Low,Critical - Reorder Now
P1856,2026-05-06,S5,227,106,9,82,No,High,Yes,954,177.41,1131.41,1873.41,1646.41,2.14,37.13,Low,Critical - Reorder Now
P1857,2026-05-07,S12,110,95,1,77,No,Medium,No,95,60.49,155.49,820.49,710.49,1.16,15.47,Low,Critical - Reorder Now
P1858,2026-05-08,S18,306,49,1,85,No,Medium,No,49,58.32,107.32,450.32,144.32,6.24,17.05,Low,Low Stock
P1859,2026-05-09,S14,456,47,4,95,Yes,Medium,Yes,188,111.22,299.22,628.22,172.22,9.7,72.14,High,High Risk
P1860,2026-05-10,S11,159,17,4,67,No,High,No,68,126.41,194.41,313.41,154.41,9.35,23.93,Low,Critical - Reorder Now
P1861,2026-05-11,S9,330,17,2,76,No,Medium,Yes,34,85.94,119.94,238.94,0.0,19.41,61.65,Medium,Overstock
P1862,2026-05-12,S2,263,64,9,90,No,High,No,576,170.9,746.9,1194.9,931.9,4.11,17.76,Low,Critical - Reorder Now
P1863,2026-05-13,S12,224,61,14,96,No,Medium,No,854,207.06,1061.06,1488.06,1264.06,3.67,25.95,Low,Critical - Reorder Now
P1864,2026-05-14,S3,470,90,9,92,No,High,Yes,810,169.28,979.28,1609.28,1139.28,5.22,64.13,Medium,Critical - Reorder Now
P1865,2026-05-15,S3,216,96,13,86,Yes,Medium,No,1248,209.31,1457.31,2129.31,1913.31,2.25,27.9,Low,Critical - Reorder Now
P1866,2026-05-16,S1,455,56,13,63,No,Low,No,728,231.81,959.81,1351.81,896.81,8.12,17.49,Low,Critical - Reorder Now
P1867,2026-05-17,S8,44,115,2,81,No,Low,No,230,84.02,314.02,1119.02,1075.02,0.38,21.47,Low,Critical - Reorder Now
P1868,2026-05-18,S8,213,57,14,85,Yes,Low,No,798,218.23,1016.23,1415.23,1202.23,3.74,27.77,Low,Critical - Reorder Now
P1869,2026-05-19,S11,58,113,9,91,Yes,Medium,Yes,1017,170.09,1187.09,1978.09,1920.09,0.51,44.86,Medium,Critical - Reorder Now
P1870,2026-05-20,S9,131,90,6,83,No,High,No,540,144.19,684.19,1314.19,1183.19,1.46,27.92,Low,Critical - Reorder Now
P1871,2026-05-21,S5,103,47,8,94,No,Medium,No,376,158.06,534.06,863.06,760.06,2.19,42.25,Medium,Critical - Reorder Now
P1872,2026-05-22,S14,194,87,10,96,No,Medium,Yes,870,175.0,1045.0,1654.0,1460.0,2.23,23.48,Low,Critical - Reorder Now
